OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM
1401,1923,CA,USF,SRF, ,00000000,1923/03/26 00:00:00+00,1970/01/01 00:00:00+00,5,,,31.11590576,,1,00400682
1402,1924,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,4369.09472656,,1,00000000
1403,1924,CA,CCO,LAC, ,00000000,1924/07/10 00:00:00+00,1970/01/01 00:00:00+00,14,,,1280.65197754,,1,00000000
1404,1924,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,768.85778809,,1,00000035
1405,1924,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1787.60864258,,1,00000033
1406,1924,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,17174.07617188,,1,00000000
1407,1924,CA,CDF,RRU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,18432.46289063,,1,00000000
1408,1924,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,389.16833496,,1,00000000
1409,1924,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,15848.20507813,,1,00000000
1410,1924,CA,USF,ENF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,496.61694336,,1,000058G1
1411,1924,CA,USF,ENF,MOKELUMNE RIVER,00000000,1924/08/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,2448.65478516,,1,000028C4
1412,1924,CA,USF,ENF,CABLE #2,00000000,1924/05/19 00:00:00+00,1970/01/01 00:00:00+00,9,,,89.32932281,,1,00004C1_
1413,1924,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,498.71972656,,1,00000659
1414,1955,CA,USF,SQF,MCGEE,00000000,1955/09/02 00:00:00+00,1970/01/01 00:00:00+00,9,,,18252.86132813,,1,00000033
1415,1949,CA,CCO,VNC,VENTURA AVENUE,00000000,1949/05/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,26.51178169,,1,00000000
1416,1949,CA,CCO,VNC,CASITAS,00000000,1949/10/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,46.82995605,,1,00000000
1417,1952,CA,CDF,TCU,DOG TOWN,00000000,1952/08/31 00:00:00+00,1970/01/01 00:00:00+00,14,,,2300.77368164,,1,00000088
1418,1952,CA,CDF,LNU,DORN STATE PARK,00000000,1952/09/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,348.12393188,,1,00000080
1419,1952,CA,CDF,AEU,DRESSLER,00000000,1952/08/08 00:00:00+00,1970/01/01 00:00:00+00,14,,,1555.24084473,,1,00000102
1420,1952,CA,CDF,SCU,FULQUEENY GRASS,00000000,1952/07/27 00:00:00+00,1970/01/01 00:00:00+00,14,,,494.37020874,,1,00000004
1421,1952,CA,CDF,MEU,G. GREENFIELD,00000000,1952/09/02 00:00:00+00,1970/01/01 00:00:00+00,14,,,581.92181396,,1,00000185
1422,1952,CA,CDF,LNU,GABBERT,00000000,1952/06/21 00:00:00+00,1970/01/01 00:00:00+00,14,,,1390.42834473,,1,0000001C
1423,1952,CA,CDF,MEU,GRIST CREEK,00000000,1952/09/16 00:00:00+00,1970/01/01 00:00:00+00,14,,,732.72387695,,1,00000229
1424,1952,CA,CDF,TCU,GUTTINGER,00000000,1952/07/24 00:00:00+00,1970/01/01 00:00:00+00,14,,,599.05633545,,1,00000055
1425,1952,CA,CDF,LNU,H.C. KIMBALL,00000000,1952/09/14 00:00:00+00,1970/01/01 00:00:00+00,14,,,213.87619019,,1,00000093
1426,1952,CA,CDF,SNU,HEDGPETH,00000000,1952/09/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,675.83868408,,1,00000351
1427,1952,CA,CDF,LNU,HIGHLAND SPRINGS GUN,00000000,1952/07/28 00:00:00+00,1970/01/01 00:00:00+00,14,,,361.10003662,,1,00000036
1428,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,10054.95800781,,1,00000015
1429,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,277.05380249,,1,00000090
1430,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,3094.94873047,,1,00000059
1431,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,4570.25292969,,1,0000036A
1432,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,2809.25195313,,1,0000059A
1433,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,202.7598877,,1,00000200
1434,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,955.89050293,,1,00000084
1435,1917,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,9353.83105469,,1,0000081A
1436,1917,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1392.34448242,,1,00000109
1437,1917,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,6163.7109375,,1,00000119
1438,1933,CA,USF,ENF,HOTCHKISS HILL,00000000,1933/03/20 00:00:00+00,1970/01/01 00:00:00+00,9,,,25.71601295,,1,000001G1
1439,1933,CA,USF,ENF,CAMP 11#1,00000000,1933/08/09 00:00:00+00,1970/01/01 00:00:00+00,9,,,89.15664673,,1,000034G1
1440,1933,CA,USF,ENF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1488.45556641,,1,000052G2
1441,1933,CA,USF,ENF,STEELEY,00000000,1933/09/08 00:00:00+00,1970/01/01 00:00:00+00,9,,,15.27835369,,1,000059C1
1442,1964,CA,CDF,LNU,ROADSIDE #22,00000000,1964/07/11 00:00:00+00,1970/01/01 00:00:00+00,14,,,538.86694336,,1,00000113
1443,1964,CA,CDF,BEU,BARBREE,00000000,1964/06/16 00:00:00+00,1970/01/01 00:00:00+00,14,,,257.11901855,,1,00000098
1444,1964,CA,CDF,BEU,ECHENIQUE,00000000,1964/05/02 00:00:00+00,1970/01/01 00:00:00+00,14,,,323.72903442,,1,00000027
1445,1964,CA,CDF,BEU,LITTLE OAK FLAT,00000000,1964/06/24 00:00:00+00,1970/01/01 00:00:00+00,14,,,1611.05700684,,1,00000111
1446,1964,CA,CDF,BEU,PINE CANYON,00000000,1964/08/07 00:00:00+00,1970/01/01 00:00:00+00,14,,,481.85552979,,1,00000179
1447,1964,CA,CDF,FKU,P.G.&E. #16,00000000,1964/07/26 00:00:00+00,1970/01/01 00:00:00+00,14,,,349.3309021,,1,00000084
1448,1914,CA,USF,SRF, ,00000000,1914/11/22 00:00:00+00,1970/01/01 00:00:00+00,14,,,2.98735499,,1,00400774
1449,1914,CA,USF,SRF, ,00000000,1914/08/07 00:00:00+00,1970/01/01 00:00:00+00,14,,,2.98737073,,1,00400781
1450,1914,CA,USF,SRF, ,00000000,1914/08/21 00:00:00+00,1970/01/01 00:00:00+00,14,,,6.9707365,,1,00400859
1451,1914,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,113.30368805,,1,00000000
1452,1915,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,752.85595703,,1,00000000
1453,1915,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,142.68106079,,1,00000000
1454,1915,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,47.80230331,,1,00000000
1455,1915,CA,USF,ENF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,9.31201363,,1,0000P247
1456,1915,CA,USF,TNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14, ,,102.62962341,,1,00000001
1457,1915,CA,USF,SNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,51.74876022,,1,00000001
1458,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1352.49047852,,1,00000006
1459,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,250.91822815,,1,00000021
1460,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1065.93688965,,1,00000093
1461,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,162.03471375,,1,00000099
1462,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,68.64881897,,1,00000126
1463,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,131.25842285,,1,00000129
1464,1915,CA,USF,KNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,243.19998169,,1,00000154
1465,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,353.89785767,,1,00000032
1466,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,46.09687805,,1,00000008
1467,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,24.82627106,,1,00000000
1468,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,175.94165039,,1,00000000
1469,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,472.33590698,,1,00000016
1470,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1010.46136475,,1,00000019
1471,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,140.1960144,,1,00000203
1472,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,320.11911011,,1,00000054
1473,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,3277.95019531,,1,00000044
1474,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1545.31958008,,1,0000040D
1475,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,6134.50976563,,1,00000028
1476,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,139.11682129,,1,00000999
1477,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1876.18847656,,1,00000048
1478,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1393.85925293,,1,0000040E
1479,1916,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,208.13986206,,1,0000002A
1480,1916,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,151.05221558,,1,00000093
1481,1916,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,128.86567688,,1,00000091
1482,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,417.22531128,,1,00000000
1483,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,654.76123047,,1,00000000
1484,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,159.97171021,,1,00000000
1485,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,106.9787674,,1,00000000
1486,1916,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,64.80014801,,1,00000000
1487,1960,CA,USF,SNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,50.79475021,,1,00000001
1488,1920,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,303.87088013,,1,00000001
1489,1920,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,126.00901031,,1,00000005
1490,1920,CA,USF,MDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,298.76348877,,1,00000045
1491,1920,CA,USF,MDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,6838.11083984,,1,00000059
1492,1920,CA,USF,MDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,303.83532715,,1,00000061
1493,1920,CA,USF,MDF,CUPPY GULCH,00000000,1920/08/05 00:00:00+00,1970/01/01 00:00:00+00,1,,,70.39720154,,1,00000055
1494,1920,CA,USF,MDF,TIMBERED MT.,00000000,1920/05/15 00:00:00+00,1970/01/01 00:00:00+00,9,,,14.31320572,,1,00000001
1495,1920,CA,USF,MDF,GLASS MT.,00000000,1920/07/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,14.22044277,,1,00000007
1496,1920,CA,USF,MDF,ROSS CREEK,00000000,1920/07/19 00:00:00+00,1970/01/01 00:00:00+00,1,,,1.94343305,,1,00000021
1497,1920,CA,USF,SRF,HARDSCABBLE,00000000,1920/08/18 00:00:00+00,1970/01/01 00:00:00+00,5,,,199.13323975,,1,00000102
1498,1920,CA,USF,SRF, ,00000000,1920/08/04 00:00:00+00,1970/01/01 00:00:00+00,1,,,3.98324943,,1,00400704
1499,1920,CA,USF,SRF, ,00000000,1920/08/04 00:00:00+00,1970/01/01 00:00:00+00,14,,,3.98318911,,1,00400808
1500,1920,CA,USF,SRF, ,00000000,1920/11/02 00:00:00+00,1970/01/01 00:00:00+00,9,,,34.98039627,,1,00400709
1501,1931,CA,USF,SRF,ATKINS CREEK,00000000,1931/08/25 00:00:00+00,1970/01/01 00:00:00+00,3,,,25.93789673,,1,00200290
1502,1931,CA,USF,SRF,WINDY GAP,00000000,1931/07/04 00:00:00+00,1970/01/01 00:00:00+00,4,,,61.25495911,,1,00400634
1503,1922,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,163.71842957,,1,00000608
1504,1922,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,139.02563477,,1,00000041
1505,1922,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,188.25996399,,1,00000028
1506,1924,CA,CCO,LAC,BEE CYN,00000000,1924/06/15 00:00:00+00,1970/01/01 00:00:00+00,14,,,1710.44592285,,1,00000000
1507,1924,CA,CCO,LAC,MONROVIA C C,00000000,1924/07/25 00:00:00+00,1970/01/01 00:00:00+00,14,,,57.02406311,,1,00000000
1508,1924,CA,CCO,LAC,SAN GABRIEL,00000000,1924/08/31 00:00:00+00,1970/01/01 00:00:00+00,14,,,43049.9140625,,1,00000000
1509,1924,CA,CCO,LAC, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,14.4418478,,1,00000000
1510,1924,CA,CCO,LAC,HESSER CP.,00000000,1924/07/26 00:00:00+00,1970/01/01 00:00:00+00,14,,,93.28401947,,1,00000000
1511,1924,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,122.83209991,,1,00000027
1512,1912,CA,USF,SQF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,5379.05908203,,1,00000013
1513,1912,CA,USF,SQF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,1369.54541016,,1,00000004
1514,1912,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,53.63113785,,1,00000038
1515,1912,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,70.43073273,,1,00000046
1516,1912,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,6928.84033203,,1,00000044
1517,1912,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,112.44283295,,1,00000042
1518,1912,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,2554.16796875,,1,00000040
1519,1912,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,38.61550522,,1,00000043
1520,1912,CA,USF,MDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,28.28044701,,1,00000021
1521,1912,CA,USF,SRF, ,00000000,1912/07/29 00:00:00+00,1970/01/01 00:00:00+00,14,,,2.48953795,,1,00400762
1522,1977,CA,USF,INF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,27.79048157,,1,00005404
1523,1977,CA,USF,INF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,164.97257996,,1,00005405
1524,1914,CA,USF,TNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14, ,,109.80132294,,1,00000002
1525,1915,CA,USF,TNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14, ,,604.75915527,,1,00000002
1526,1915,CA,USF,TNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1, ,,191.66871643,,1,00000003
1527,1916,CA,USF,ENF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9, ,,1407.76159668,,1,24100000
1528,1977,CA,USF,MNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,220.60417175,,1,00000124
1529,1977,CA,USF,MNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,113.6909256,,1,00000125
1530,1977,CA,USF,MNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,97.76911163,,1,00000126
1531,1977,CA,CCO,LAC,LOST FIRE,00312031,1977/07/16 00:00:00+00,1970/01/01 00:00:00+00,14,,,224.99108887,,1,00004028
1532,1977,CA,CCO,LAC,RITTER FIRE,00312037,1977/06/27 00:00:00+00,1970/01/01 00:00:00+00,14,,,367.37658691,,1,00000856
1533,1977,CA,CCO,LAC,VIOLIN FIRE,00319401,1977/07/30 00:00:00+00,1970/01/01 00:00:00+00,14,,,339.59927368,,1,00049142
1534,1977,CA,CCO,LAC,MIDDLE FIRE/USFS,00USFS0F,1977/07/24 00:00:00+00,1970/01/01 00:00:00+00,14,,,4137.75292969,,1,00000IRE
1535,1977,CA,CCO,LAC,VETTER FIRE/USFS,00USFS0F,1977/06/25 00:00:00+00,1970/01/01 00:00:00+00,14,,,2244.68945313,,1,00000IRE
1536,1977,CA,CCO,LAC,CANYON FIRE,00316026,1977/11/14 00:00:00+00,1970/01/01 00:00:00+00,14,,,1162.63684082,,1,00093100
1537,1977,CA,CCO,LAC,CARLISLE FIRE,00312031,1977/11/15 00:00:00+00,1970/01/01 00:00:00+00,14,,,1376.80285645,,1,00044327
1538,1977,CA,CCO,LAC, ,00000000,1977/07/07 00:00:00+00,1970/01/01 00:00:00+00,14,,,4.99095678,,1,00000000
1539,1977,CA,CCO,LAC, ,00000000,1977/07/12 00:00:00+00,1970/01/01 00:00:00+00,14,,,5.38523722,,1,00000000
1540,1977,CA,CCO,LAC, ,00000000,1977/07/24 00:00:00+00,1970/01/01 00:00:00+00,14,,,7.91336155,,1,00000000
1541,1978,CA,USF,SRF, ,00000000,1978/10/08 00:00:00+00,1978/10/08 00:00:00+00,3,,3,2.98743391,8,1,00000044
1542,1983,CA,USF,CNF,VALLEY,00000000,1983/10/02 00:00:00+00,1983/10/03 00:00:00+00,7,,90,89.98923492,8,1,00000052
1543,1975,CA,CCO,LAC, ,00000000,1975/06/30 00:00:00+00,1970/01/01 00:00:00+00,14,,,14.69664097,,1,00000000
1544,1975,CA,CCO,LAC, ,00000000,1975/06/20 00:00:00+00,1970/01/01 00:00:00+00,14,,,60.33821869,,1,00000000
1545,1975,CA,CCO,LAC, ,00000000,1975/07/03 00:00:00+00,1970/01/01 00:00:00+00,14,,,26.87913513,,1,00000000
1546,1975,CA,CCO,LAC, ,00000000,1975/09/15 00:00:00+00,1970/01/01 00:00:00+00,14,,,5.28967762,,1,00000000
1547,1945,CA,USF,KNF,UKONOM TRAIL,00000000,1945/08/06 00:00:00+00,1970/01/01 00:00:00+00,1,,,13.05527592,,1,00000206
1548,1945,CA,USF,KNF,BURNEY VALLEY,00000000,1945/08/06 00:00:00+00,1970/01/01 00:00:00+00,1,,,12.07668972,,1,00000207
1549,1945,CA,USF,KNF,ROBINSON GULCH #1,00000000,1945/08/06 00:00:00+00,1970/01/01 00:00:00+00,1,,,15.06310177,,1,00000210
1550,1945,CA,USF,KNF,POISON HOLE,00000000,1945/08/06 00:00:00+00,1970/01/01 00:00:00+00,1,,,27.13978386,,1,00000219
1551,1945,CA,USF,KNF,BIG CLIFF #2,00000000,1945/08/06 00:00:00+00,1970/01/01 00:00:00+00,1,,,12.04786301,,1,00000226
1552,1945,CA,USF,KNF,DEADMAN GULCH,00000000,1945/08/06 00:00:00+00,1970/01/01 00:00:00+00,1,,,19.92242241,,1,00000231
1553,1945,CA,USF,KNF,LAKE,00000000,1945/08/29 00:00:00+00,1970/01/01 00:00:00+00,1,,,35.0487709,,1,00000266
1554,1945,CA,USF,KNF,MIDDLE CREEK,00000000,1945/08/29 00:00:00+00,1970/01/01 00:00:00+00,1,,,22.27414513,,1,00000275
1555,1945,CA,USF,KNF,THOMAS RANCH,00000000,1945/09/06 00:00:00+00,1970/01/01 00:00:00+00,9,,,315.48413086,,1,00000278
1556,1946,CA,CDF,TGU,MCKENZY,00000000,1946/07/06 00:00:00+00,1970/01/01 00:00:00+00,14,,,449.20324707,,1,00000093
1557,1946,CA,CDF,TGU,JEFFCOAT,00000000,1946/09/11 00:00:00+00,1970/01/01 00:00:00+00,14,,,388.03866577,,1,00000190
1558,1946,CA,CCO,VNC,REEVES,00000000,1946/11/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,35.4577446,,1,00000000
1559,1946,CA,CCO,VNC,OJAI AVENUE,00000000,1946/06/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,21.60352516,,1,00000000
1560,1946,CA,CCO,VNC,WILEY CANYON,00000000,1946/11/02 00:00:00+00,1970/01/01 00:00:00+00,14,,,21266.11523438,,1,00000000
1561,1946,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,3501.20678711,,1,00000021
1562,1946,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,612.3571167,,1,00000000
1563,1913,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,99.04124451,,1,00000050
1564,1913,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,69.89280701,,1,00000051
1565,1913,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1546.65698242,,1,00000047
1566,1913,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,449.15054321,,1,00000003
1567,1913,CA,USF,SRF,N/A,00000000,1913/01/31 00:00:00+00,1970/01/01 00:00:00+00,14,,,4.97822189,,1,00000011
1568,1913,CA,USF,SRF,N/A,00000000,1913/02/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,4.97834396,,1,00000012
1569,1913,CA,USF,SRF,N/A,00000000,1913/08/20 00:00:00+00,1970/01/01 00:00:00+00,14,,,19.91298294,,1,00000013
1570,1913,CA,USF,SRF, ,00000000,1913/10/27 00:00:00+00,1970/01/01 00:00:00+00,9,,,7.96644831,,1,00301009
1571,1913,CA,USF,SRF, ,00000000,1913/10/30 00:00:00+00,1970/01/01 00:00:00+00,14,,,4.97876787,,1,00301010
1572,1913,CA,USF,SRF, ,00000000,1913/10/30 00:00:00+00,1970/01/01 00:00:00+00,14,,,6.97057676,,1,00400747
1573,1913,CA,USF,SRF, ,00000000,1913/08/03 00:00:00+00,1970/01/01 00:00:00+00,14,,,5.47695541,,1,00400794
1574,1913,CA,USF,SRF, ,00000000,1913/07/07 00:00:00+00,1970/01/01 00:00:00+00,14,,,2.98734665,,1,00400822
1575,1913,CA,USF,SRF, ,00000000,1913/10/27 00:00:00+00,1970/01/01 00:00:00+00,14,,,278.81555176,,1,00400830
1576,1913,CA,USF,SRF, ,00000000,1913/10/25 00:00:00+00,1970/01/01 00:00:00+00,14,,,64.72431183,,1,00400834
1577,1914,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,31.62511063,,1,00000000
1578,1914,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,66.59819031,,1,00000000
1579,1914,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,361.61999512,,1,00000000
1580,1914,CA,USF,BDF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,621.75604248,,1,00000000
1581,1922,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1148.09362793,,1,00000560
1582,1922,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,256.49697876,,1,00000013
1583,1917,CA,USF,CNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,3164.01049805,,1,00000012
1584,1917,CA,USF,LNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,270.41790771,,1,00000080
1585,1931,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,75.84383392,,1,00000510
1586,1931,CA,USF,SHF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,218.91455078,,1,00000707
1587,1947,CA,USF,LNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1395.15600586,,1,00000072
1588,1947,CA,USF,SQF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,55.39545059,,1,00000016
1589,1947,CA,USF,SQF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,40.25178146,,1,00000004
1590,1947,CA,USF,SQF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,150.1516571,,1,00000038
1591,1947,CA,USF,SQF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1,,,140.05601501,,1,00000003
1592,1911,CA,USF,TNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14, ,,425.81735229,,1,00000006
1593,1913,CA,USF,TNF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14, ,,145.06956482,,1,00000001
